tag,family,topology,feature,seed,diffuse_frac,pitch,depth,aspect,exposed_est,theta,rho,control,params_json
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0009424553136341274,0.049909692257642746,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.0009324593702331185,0.0499286949634552,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.0010659798281267285,0.04992242157459259,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.0015409860061481595,0.049909479916095734,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.002198297530412674,0.04992660507559776,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0015597890596836805,0.049909692257642746,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.0022147318813949823,0.0499286949634552,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.0009229336865246296,0.049922384321689606,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.001747787930071354,0.049909479916095734,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.002612561220303178,0.04992660507559776,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0017673263791948557,0.049909692257642746,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t02_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.0026341264601796865,0.0499286949634552,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.00123899697791785,0.04997152090072632,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.0009486099588684738,0.04997512325644493,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.0009575210860930383,0.049976035952568054,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0009458587155677378,0.04996853694319725,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.0009541762410663068,0.04997291415929794,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.0012319126399233937,0.04997152090072632,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.001560456701554358,0.04997512325644493,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.0022060605697333813,0.049976035952568054,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.001618886017240584,0.04996853694319725,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.002253493759781122,0.04997291415929794,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.0012563611380755901,0.04997152090072632,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.0017707498045638204,0.04997512325644493,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.002623907057568431,0.049976084381341934,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.001842976431362331,0.04996853694319725,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t06_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.002690247492864728,0.04997291415929794,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.0010199131211265922,0.04998902603983879,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.0009350907639600337,0.04998675733804703,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.000993492198176682,0.04998670518398285,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0009553375421091914,0.049984853714704514,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d00,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.0010063438676297665,0.04998618736863136,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.001598111353814602,0.04998902603983879,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.0016908030956983566,0.04998675733804703,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.0022509268019348383,0.04998670518398285,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0018102979520335793,0.049984853714704514,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d76,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.0023835005704313517,0.04998624324798584,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,0.0,0.00179949717130512,0.04998902603983879,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,-20.0,0.0019409499363973737,0.04998675733804703,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,-40.0,0.0026689122896641493,0.04998670518398285,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,20.0,0.0020926962606608868,0.049984853714704514,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d050_t12_s23,topo,shingle,0.2,23,d100,3.75,50.0,13.333333333333334,0.0708216330205941,40.0,0.00283128023147583,0.04998623952269554,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 12.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d080_t02_s23,topo,shingle,0.2,23,d00,3.75,80.0,21.333333333333332,0.0708216330205941,0.0,0.0012832478387281299,0.04992261528968811,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d080_t02_s23,topo,shingle,0.2,23,d00,3.75,80.0,21.333333333333332,0.0708216330205941,-20.0,0.0009695722837932408,0.0499047227203846,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d080_t02_s23,topo,shingle,0.2,23,d00,3.75,80.0,21.333333333333332,0.0708216330205941,-40.0,0.0009912594687193632,0.04992348700761795,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d080_t02_s23,topo,shingle,0.2,23,d00,3.75,80.0,21.333333333333332,0.0708216330205941,20.0,0.000971818168181926,0.049899958074092865,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d080_t02_s23,topo,shingle,0.2,23,d00,3.75,80.0,21.333333333333332,0.0708216330205941,40.0,0.0009914594702422619,0.04992114380002022,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
F200_SHIN_p0375_d080_t02_s23,topo,shingle,0.2,23,d76,3.75,80.0,21.333333333333332,0.0708216330205941,0.0,0.0009714349289424717,0.04992261528968811,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.2, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
