tag,material,power,bulge,pitch,depth,aspect,theta,rho,control
P035_B50_p0550_d30,fresnel,0.35,0.5,5.5,30.0,5.454545454545454,40.0,0.0035901800729334354,0.04987330362200737
P035_B50_p0550_d40,glossy,0.35,0.5,5.5,40.0,7.2727272727272725,0.0,5.825786865898408e-05,0.04983947426080704
P035_B50_p0550_d40,glossy,0.35,0.5,5.5,40.0,7.2727272727272725,-20.0,5.762757427874021e-05,0.049824319779872894
P035_B50_p0550_d40,glossy,0.35,0.5,5.5,40.0,7.2727272727272725,-40.0,8.352617442142218e-05,0.049822524189949036
P035_B50_p0550_d40,glossy,0.35,0.5,5.5,40.0,7.2727272727272725,20.0,5.5179469200083986e-05,0.04982666298747063
P035_B50_p0550_d40,glossy,0.35,0.5,5.5,40.0,7.2727272727272725,40.0,8.25195966172032e-05,0.04981650039553642
P035_B50_p0550_d40,fresnel,0.35,0.5,5.5,40.0,7.2727272727272725,0.0,0.002365589840337634,0.049850381910800934
P035_B50_p0550_d40,fresnel,0.35,0.5,5.5,40.0,7.2727272727272725,-20.0,0.0024972031824290752,0.04983728006482124
P035_B50_p0550_d40,fresnel,0.35,0.5,5.5,40.0,7.2727272727272725,-40.0,0.0029870818834751844,0.049872398376464844
P035_B50_p0550_d40,fresnel,0.35,0.5,5.5,40.0,7.2727272727272725,20.0,0.002433677203953266,0.049839507788419724
P035_B50_p0550_d40,fresnel,0.35,0.5,5.5,40.0,7.2727272727272725,40.0,0.0030124448239803314,0.04987052083015442
P035_B50_p0550_d50,glossy,0.35,0.5,5.5,50.0,9.090909090909092,0.0,5.661360773956403e-05,0.04982941225171089
P035_B50_p0550_d50,glossy,0.35,0.5,5.5,50.0,9.090909090909092,-20.0,5.216780846239999e-05,0.049828264862298965
P035_B50_p0550_d50,glossy,0.35,0.5,5.5,50.0,9.090909090909092,-40.0,7.064834790071473e-05,0.04981689155101776
P035_B50_p0550_d50,glossy,0.35,0.5,5.5,50.0,9.090909090909092,20.0,5.105166565044783e-05,0.04982936382293701
P035_B50_p0550_d50,glossy,0.35,0.5,5.5,50.0,9.090909090909092,40.0,6.803561700507998e-05,0.04982272535562515
P035_B50_p0550_d50,fresnel,0.35,0.5,5.5,50.0,9.090909090909092,0.0,0.001983451656997204,0.0498415008187294
P035_B50_p0550_d50,fresnel,0.35,0.5,5.5,50.0,9.090909090909092,-20.0,0.002111932262778282,0.04984064772725105
P035_B50_p0550_d50,fresnel,0.35,0.5,5.5,50.0,9.090909090909092,-40.0,0.0027638180181384087,0.04987106844782829
P035_B50_p0550_d50,fresnel,0.35,0.5,5.5,50.0,9.090909090909092,20.0,0.002105485647916794,0.04984135180711746
P035_B50_p0550_d50,fresnel,0.35,0.5,5.5,50.0,9.090909090909092,40.0,0.002707933308556676,0.04987620934844017
P035_B50_p0750_d20,glossy,0.35,0.5,7.5,20.0,2.6666666666666665,0.0,0.00016733416123315692,0.049954116344451904
P035_B50_p0750_d20,glossy,0.35,0.5,7.5,20.0,2.6666666666666665,-20.0,0.00035289672086946666,0.04995159059762955
P035_B50_p0750_d20,glossy,0.35,0.5,7.5,20.0,2.6666666666666665,-40.0,0.0014746002852916718,0.049952976405620575
P035_B50_p0750_d20,glossy,0.35,0.5,7.5,20.0,2.6666666666666665,20.0,0.00034491653786972165,0.049951113760471344
P035_B50_p0750_d20,glossy,0.35,0.5,7.5,20.0,2.6666666666666665,40.0,0.0014305311487987638,0.049953997135162354
P035_B50_p0750_d20,fresnel,0.35,0.5,7.5,20.0,2.6666666666666665,0.0,0.006722945254296064,0.0499575138092041
P035_B50_p0750_d20,fresnel,0.35,0.5,7.5,20.0,2.6666666666666665,-20.0,0.006740348879247904,0.04995538666844368
P035_B50_p0750_d20,fresnel,0.35,0.5,7.5,20.0,2.6666666666666665,-40.0,0.007648082450032234,0.04996686801314354
P035_B50_p0750_d20,fresnel,0.35,0.5,7.5,20.0,2.6666666666666665,20.0,0.006704165134578943,0.049955010414123535
P035_B50_p0750_d20,fresnel,0.35,0.5,7.5,20.0,2.6666666666666665,40.0,0.007667106576263905,0.049967337399721146
P035_B50_p0750_d30,glossy,0.35,0.5,7.5,30.0,4.0,0.0,7.307803753064945e-05,0.0499085932970047
P035_B50_p0750_d30,glossy,0.35,0.5,7.5,30.0,4.0,-20.0,9.399235568707809e-05,0.04990380257368088
P035_B50_p0750_d30,glossy,0.35,0.5,7.5,30.0,4.0,-40.0,0.00032173559884540737,0.04990450292825699
P035_B50_p0750_d30,glossy,0.35,0.5,7.5,30.0,4.0,20.0,9.878714627120644e-05,0.04990514740347862
P035_B50_p0750_d30,glossy,0.35,0.5,7.5,30.0,4.0,40.0,0.00033862702548503876,0.04990372061729431
P035_B50_p0750_d30,fresnel,0.35,0.5,7.5,30.0,4.0,0.0,0.003956862725317478,0.049915313720703125
P035_B50_p0750_d30,fresnel,0.35,0.5,7.5,30.0,4.0,-20.0,0.004348756279796362,0.049911122769117355
P035_B50_p0750_d30,fresnel,0.35,0.5,7.5,30.0,4.0,-40.0,0.0045936694368720055,0.049932658672332764
P035_B50_p0750_d30,fresnel,0.35,0.5,7.5,30.0,4.0,20.0,0.004487478174269199,0.049912191927433014
P035_B50_p0750_d30,fresnel,0.35,0.5,7.5,30.0,4.0,40.0,0.004632912576198578,0.04993199184536934
P035_B50_p0750_d40,glossy,0.35,0.5,7.5,40.0,5.333333333333333,0.0,5.415048508439213e-05,0.04990765452384949
P035_B50_p0750_d40,glossy,0.35,0.5,7.5,40.0,5.333333333333333,-20.0,5.972375947749242e-05,0.049907054752111435
P035_B50_p0750_d40,glossy,0.35,0.5,7.5,40.0,5.333333333333333,-40.0,0.00012152730050729588,0.04990389198064804
P035_B50_p0750_d40,glossy,0.35,0.5,7.5,40.0,5.333333333333333,20.0,5.820200385642238e-05,0.04990707337856293
P035_B50_p0750_d40,glossy,0.35,0.5,7.5,40.0,5.333333333333333,40.0,0.00011772083962569013,0.04990630969405174
P035_B50_p0750_d40,fresnel,0.35,0.5,7.5,40.0,5.333333333333333,0.0,0.0029504720587283373,0.049914274364709854
P035_B50_p0750_d40,fresnel,0.35,0.5,7.5,40.0,5.333333333333333,-20.0,0.003174867480993271,0.049914099276065826
P035_B50_p0750_d40,fresnel,0.35,0.5,7.5,40.0,5.333333333333333,-40.0,0.0036586830392479897,0.04993279278278351
P035_B50_p0750_d40,fresnel,0.35,0.5,7.5,40.0,5.333333333333333,20.0,0.0031179157085716724,0.049913857132196426
P035_B50_p0750_d40,fresnel,0.35,0.5,7.5,40.0,5.333333333333333,40.0,0.0036090179346501827,0.04993458464741707
P035_B50_p0750_d50,glossy,0.35,0.5,7.5,50.0,6.666666666666667,0.0,4.8157675337279215e-05,0.049906082451343536
P035_B50_p0750_d50,glossy,0.35,0.5,7.5,50.0,6.666666666666667,-20.0,4.905333116766997e-05,0.04989209771156311
P035_B50_p0750_d50,glossy,0.35,0.5,7.5,50.0,6.666666666666667,-40.0,8.088442700682208e-05,0.0498957522213459
P035_B50_p0750_d50,glossy,0.35,0.5,7.5,50.0,6.666666666666667,20.0,4.7920355427777395e-05,0.049890466034412384
P035_B50_p0750_d50,glossy,0.35,0.5,7.5,50.0,6.666666666666667,40.0,7.822766929166391e-05,0.049895163625478745
P035_B50_p0750_d50,fresnel,0.35,0.5,7.5,50.0,6.666666666666667,0.0,0.002533983439207077,0.04991256445646286
P035_B50_p0750_d50,fresnel,0.35,0.5,7.5,50.0,6.666666666666667,-20.0,0.002626943401992321,0.049899209290742874
P035_B50_p0750_d50,fresnel,0.35,0.5,7.5,50.0,6.666666666666667,-40.0,0.003143299138173461,0.04992735758423805
P035_B50_p0750_d50,fresnel,0.35,0.5,7.5,50.0,6.666666666666667,20.0,0.002613405929878354,0.04989831894636154
P035_B50_p0750_d50,fresnel,0.35,0.5,7.5,50.0,6.666666666666667,40.0,0.003092911560088396,0.04992636293172836
P035_B50_p1100_d20,glossy,0.35,0.5,11.0,20.0,1.8181818181818181,0.0,0.0012439643032848835,0.0499701052904129
P035_B50_p1100_d20,glossy,0.35,0.5,11.0,20.0,1.8181818181818181,-20.0,0.0018541245954111218,0.04996679723262787
P035_B50_p1100_d20,glossy,0.35,0.5,11.0,20.0,1.8181818181818181,-40.0,0.0028887856751680374,0.049969032406806946
P035_B50_p1100_d20,glossy,0.35,0.5,11.0,20.0,1.8181818181818181,20.0,0.0018271259032189846,0.049967169761657715
P035_B50_p1100_d20,glossy,0.35,0.5,11.0,20.0,1.8181818181818181,40.0,0.0029738149605691433,0.0499681793153286
P035_B50_p1100_d20,fresnel,0.35,0.5,11.0,20.0,1.8181818181818181,0.0,0.022722309455275536,0.049972161650657654
P035_B50_p1100_d20,fresnel,0.35,0.5,11.0,20.0,1.8181818181818181,-20.0,0.01211496815085411,0.04996922239661217
P035_B50_p1100_d20,fresnel,0.35,0.5,11.0,20.0,1.8181818181818181,-40.0,0.014353725127875805,0.04997764527797699
P035_B50_p1100_d20,fresnel,0.35,0.5,11.0,20.0,1.8181818181818181,20.0,0.011637585237622261,0.049969591200351715
P035_B50_p1100_d20,fresnel,0.35,0.5,11.0,20.0,1.8181818181818181,40.0,0.014059898443520069,0.049977660179138184
P035_B50_p1100_d30,glossy,0.35,0.5,11.0,30.0,2.727272727272727,0.0,0.0001602721749804914,0.04994649440050125
P035_B50_p1100_d30,glossy,0.35,0.5,11.0,30.0,2.727272727272727,-20.0,0.00035703383036889136,0.04994732886552811
P035_B50_p1100_d30,glossy,0.35,0.5,11.0,30.0,2.727272727272727,-40.0,0.0015068294014781713,0.04994208365678787
P035_B50_p1100_d30,glossy,0.35,0.5,11.0,30.0,2.727272727272727,20.0,0.0003206796827726066,0.04995006322860718
P035_B50_p1100_d30,glossy,0.35,0.5,11.0,30.0,2.727272727272727,40.0,0.0014801288489252329,0.049943506717681885
P035_B50_p1100_d30,fresnel,0.35,0.5,11.0,30.0,2.727272727272727,0.0,0.0066950879991054535,0.04995031654834747
P035_B50_p1100_d30,fresnel,0.35,0.5,11.0,30.0,2.727272727272727,-20.0,0.006821600254625082,0.049951255321502686
P035_B50_p1100_d30,fresnel,0.35,0.5,11.0,30.0,2.727272727272727,-40.0,0.0076822806149721146,0.0499594509601593
P035_B50_p1100_d30,fresnel,0.35,0.5,11.0,30.0,2.727272727272727,20.0,0.006429245229810476,0.04995376616716385
P035_B50_p1100_d30,fresnel,0.35,0.5,11.0,30.0,2.727272727272727,40.0,0.0072911581955850124,0.0499601773917675
P035_B50_p1100_d40,glossy,0.35,0.5,11.0,40.0,3.6363636363636362,0.0,8.240998431574553e-05,0.04995333403348923
P035_B50_p1100_d40,glossy,0.35,0.5,11.0,40.0,3.6363636363636362,-20.0,0.00011630113294813782,0.04995132237672806
P035_B50_p1100_d40,glossy,0.35,0.5,11.0,40.0,3.6363636363636362,-40.0,0.0005276575684547424,0.04994847625494003
P035_B50_p1100_d40,glossy,0.35,0.5,11.0,40.0,3.6363636363636362,20.0,0.00012088452785974368,0.04995178431272507
P035_B50_p1100_d40,glossy,0.35,0.5,11.0,40.0,3.6363636363636362,40.0,0.0005612693494185805,0.04994923248887062
P035_B50_p1100_d40,fresnel,0.35,0.5,11.0,40.0,3.6363636363636362,0.0,0.004669124726206064,0.04995641112327576
P035_B50_p1100_d40,fresnel,0.35,0.5,11.0,40.0,3.6363636363636362,-20.0,0.005153875797986984,0.04995450749993324
P035_B50_p1100_d40,fresnel,0.35,0.5,11.0,40.0,3.6363636363636362,-40.0,0.005350107327103615,0.04996331036090851
P035_B50_p1100_d40,fresnel,0.35,0.5,11.0,40.0,3.6363636363636362,20.0,0.005282992031425238,0.04995543137192726
P035_B50_p1100_d40,fresnel,0.35,0.5,11.0,40.0,3.6363636363636362,40.0,0.005388937424868345,0.04996294155716896
P035_B50_p1100_d50,glossy,0.35,0.5,11.0,50.0,4.545454545454546,0.0,5.729943950427696e-05,0.04995627701282501
P035_B50_p1100_d50,glossy,0.35,0.5,11.0,50.0,4.545454545454546,-20.0,7.163446571212262e-05,0.04995279386639595
P035_B50_p1100_d50,glossy,0.35,0.5,11.0,50.0,4.545454545454546,-40.0,0.00019061107013840228,0.0499517060816288
P035_B50_p1100_d50,glossy,0.35,0.5,11.0,50.0,4.545454545454546,20.0,7.060853386064991e-05,0.049951452761888504
P035_B50_p1100_d50,glossy,0.35,0.5,11.0,50.0,4.545454545454546,40.0,0.00019265642913524061,0.049951910972595215
P035_B50_p1100_d50,fresnel,0.35,0.5,11.0,50.0,4.545454545454546,0.0,0.0036235470324754715,0.049959152936935425
P035_B50_p1100_d50,fresnel,0.35,0.5,11.0,50.0,4.545454545454546,-20.0,0.003802131861448288,0.049956124275922775
P035_B50_p1100_d50,fresnel,0.35,0.5,11.0,50.0,4.545454545454546,-40.0,0.004002375528216362,0.049965668469667435
P035_B50_p1100_d50,fresnel,0.35,0.5,11.0,50.0,4.545454545454546,20.0,0.0037633886095136404,0.04995521157979965
P035_B50_p1100_d50,fresnel,0.35,0.5,11.0,50.0,4.545454545454546,40.0,0.004002959467470646,0.04996591433882713
P050_B00_p0375_d20,glossy,0.5,0.0,3.75,20.0,5.333333333333333,0.0,8.446355059277266e-05,0.04978206753730774
P050_B00_p0375_d20,glossy,0.5,0.0,3.75,20.0,5.333333333333333,-20.0,8.376572804991156e-05,0.04976747930049896
P050_B00_p0375_d20,glossy,0.5,0.0,3.75,20.0,5.333333333333333,-40.0,0.00010232377098873258,0.049768995493650436
P050_B00_p0375_d20,glossy,0.5,0.0,3.75,20.0,5.333333333333333,20.0,8.356761827599257e-05,0.04976915568113327
P050_B00_p0375_d20,glossy,0.5,0.0,3.75,20.0,5.333333333333333,40.0,0.00010409642709419131,0.04976517707109451
P050_B00_p0375_d20,fresnel,0.5,0.0,3.75,20.0,5.333333333333333,0.0,0.0022078740876168013,0.04979671537876129
P050_B00_p0375_d20,fresnel,0.5,0.0,3.75,20.0,5.333333333333333,-20.0,0.0023429151624441147,0.049784205853939056
P050_B00_p0375_d20,fresnel,0.5,0.0,3.75,20.0,5.333333333333333,-40.0,0.0029750841204077005,0.04983886331319809
P050_B00_p0375_d20,fresnel,0.5,0.0,3.75,20.0,5.333333333333333,20.0,0.0023378990590572357,0.04978541284799576
P050_B00_p0375_d20,fresnel,0.5,0.0,3.75,20.0,5.333333333333333,40.0,0.0029924632981419563,0.0498369075357914
P050_B00_p0375_d30,glossy,0.5,0.0,3.75,30.0,8.0,0.0,7.927798287710175e-05,0.049641627818346024
P050_B00_p0375_d30,glossy,0.5,0.0,3.75,30.0,8.0,-20.0,7.335671398323029e-05,0.04960848018527031
P050_B00_p0375_d30,glossy,0.5,0.0,3.75,30.0,8.0,-40.0,8.563855953980237e-05,0.04960740730166435
P050_B00_p0375_d30,glossy,0.5,0.0,3.75,30.0,8.0,20.0,7.313455716939643e-05,0.04961860552430153
P050_B00_p0375_d30,glossy,0.5,0.0,3.75,30.0,8.0,40.0,8.638000872451812e-05,0.0496145598590374
P050_B00_p0375_d30,fresnel,0.5,0.0,3.75,30.0,8.0,0.0,0.0016257980605587363,0.049666546285152435
P050_B00_p0375_d30,fresnel,0.5,0.0,3.75,30.0,8.0,-20.0,0.0018128108931705356,0.049637846648693085
P050_B00_p0375_d30,fresnel,0.5,0.0,3.75,30.0,8.0,-40.0,0.0025764666497707367,0.049723733216524124
P050_B00_p0375_d30,fresnel,0.5,0.0,3.75,30.0,8.0,20.0,0.0018415619852021337,0.04964705929160118
P050_B00_p0375_d30,fresnel,0.5,0.0,3.75,30.0,8.0,40.0,0.0026346477679908276,0.049734119325876236
P050_B00_p0375_d40,glossy,0.5,0.0,3.75,40.0,10.666666666666666,0.0,7.698764966335148e-05,0.04964824020862579
P050_B00_p0375_d40,glossy,0.5,0.0,3.75,40.0,10.666666666666666,-20.0,6.992419366724789e-05,0.049624718725681305
P050_B00_p0375_d40,glossy,0.5,0.0,3.75,40.0,10.666666666666666,-40.0,7.851742702769116e-05,0.049621205776929855
P050_B00_p0375_d40,glossy,0.5,0.0,3.75,40.0,10.666666666666666,20.0,6.848479097243398e-05,0.04961492493748665
P050_B00_p0375_d40,glossy,0.5,0.0,3.75,40.0,10.666666666666666,40.0,7.776533311698586e-05,0.04962731897830963
P050_B00_p0375_d40,fresnel,0.5,0.0,3.75,40.0,10.666666666666666,0.0,0.001334234606474638,0.049672167748212814
P050_B00_p0375_d40,fresnel,0.5,0.0,3.75,40.0,10.666666666666666,-20.0,0.0015943364705890417,0.04965205118060112
P050_B00_p0375_d40,fresnel,0.5,0.0,3.75,40.0,10.666666666666666,-40.0,0.0023298452142626047,0.04973310977220535
P050_B00_p0375_d40,fresnel,0.5,0.0,3.75,40.0,10.666666666666666,20.0,0.0015914490213617682,0.049642689526081085
P050_B00_p0375_d40,fresnel,0.5,0.0,3.75,40.0,10.666666666666666,40.0,0.002331267111003399,0.04973985254764557
P050_B00_p0375_d50,glossy,0.5,0.0,3.75,50.0,13.333333333333334,0.0,7.785729394527152e-05,0.04964536428451538
P050_B00_p0375_d50,glossy,0.5,0.0,3.75,50.0,13.333333333333334,-20.0,7.059825293254107e-05,0.049618881195783615
P050_B00_p0375_d50,glossy,0.5,0.0,3.75,50.0,13.333333333333334,-40.0,7.88733086665161e-05,0.049618132412433624
P050_B00_p0375_d50,glossy,0.5,0.0,3.75,50.0,13.333333333333334,20.0,6.924535409780219e-05,0.04961864650249481
P050_B00_p0375_d50,glossy,0.5,0.0,3.75,50.0,13.333333333333334,40.0,7.825006468920037e-05,0.04961644113063812
P050_B00_p0375_d50,fresnel,0.5,0.0,3.75,50.0,13.333333333333334,0.0,0.0011891850735992193,0.04967057332396507
P050_B00_p0375_d50,fresnel,0.5,0.0,3.75,50.0,13.333333333333334,-20.0,0.0014873100444674492,0.04964696988463402
P050_B00_p0375_d50,fresnel,0.5,0.0,3.75,50.0,13.333333333333334,-40.0,0.002227861899882555,0.04972498491406441
P050_B00_p0375_d50,fresnel,0.5,0.0,3.75,50.0,13.333333333333334,20.0,0.0014660835731774569,0.04964689910411835
P050_B00_p0375_d50,fresnel,0.5,0.0,3.75,50.0,13.333333333333334,40.0,0.0022145824041217566,0.049726832658052444
P050_B00_p0550_d20,glossy,0.5,0.0,5.5,20.0,3.6363636363636362,0.0,7.761354208923876e-05,0.04989498108625412
P050_B00_p0550_d20,glossy,0.5,0.0,5.5,20.0,3.6363636363636362,-20.0,7.042139623081312e-05,0.049891725182533264
P050_B00_p0550_d20,glossy,0.5,0.0,5.5,20.0,3.6363636363636362,-40.0,0.00013513403246179223,0.049885548651218414
P050_B00_p0550_d20,glossy,0.5,0.0,5.5,20.0,3.6363636363636362,20.0,7.107977580744773e-05,0.049890756607055664
P050_B00_p0550_d20,glossy,0.5,0.0,5.5,20.0,3.6363636363636362,40.0,0.0001341464085271582,0.04988027364015579
P050_B00_p0550_d20,fresnel,0.5,0.0,5.5,20.0,3.6363636363636362,0.0,0.002929732436314225,0.04990154132246971
P050_B00_p0550_d20,fresnel,0.5,0.0,5.5,20.0,3.6363636363636362,-20.0,0.0030114902183413506,0.04989975318312645
P050_B00_p0550_d20,fresnel,0.5,0.0,5.5,20.0,3.6363636363636362,-40.0,0.0036769164726138115,0.04991992190480232
P050_B00_p0550_d20,fresnel,0.5,0.0,5.5,20.0,3.6363636363636362,20.0,0.0030399435199797153,0.04989910125732422
P050_B00_p0550_d20,fresnel,0.5,0.0,5.5,20.0,3.6363636363636362,40.0,0.0036466517485678196,0.049915045499801636
P050_B00_p0550_d30,glossy,0.5,0.0,5.5,30.0,5.454545454545454,0.0,6.106058572186157e-05,0.04983515664935112
P050_B00_p0550_d30,glossy,0.5,0.0,5.5,30.0,5.454545454545454,-20.0,5.607753701042384e-05,0.04983077198266983
P050_B00_p0550_d30,glossy,0.5,0.0,5.5,30.0,5.454545454545454,-40.0,7.857343734940514e-05,0.049819573760032654
P050_B00_p0550_d30,glossy,0.5,0.0,5.5,30.0,5.454545454545454,20.0,5.40530018042773e-05,0.049830272793769836
P050_B00_p0550_d30,glossy,0.5,0.0,5.5,30.0,5.454545454545454,40.0,7.775598351145163e-05,0.04981856048107147
P050_B00_p0550_d30,fresnel,0.5,0.0,5.5,30.0,5.454545454545454,0.0,0.0021293219178915024,0.049846358597278595
P050_B00_p0550_d30,fresnel,0.5,0.0,5.5,30.0,5.454545454545454,-20.0,0.00228630262427032,0.049843929708004
P050_B00_p0550_d30,fresnel,0.5,0.0,5.5,30.0,5.454545454545454,-40.0,0.002930347342044115,0.04987272992730141
P050_B00_p0550_d30,fresnel,0.5,0.0,5.5,30.0,5.454545454545454,20.0,0.002213606843724847,0.04984293505549431
P050_B00_p0550_d30,fresnel,0.5,0.0,5.5,30.0,5.454545454545454,40.0,0.002859195228666067,0.04987330362200737
P050_B00_p0550_d40,glossy,0.5,0.0,5.5,40.0,7.2727272727272725,0.0,5.3933621529722586e-05,0.04983947426080704
P050_B00_p0550_d40,glossy,0.5,0.0,5.5,40.0,7.2727272727272725,-20.0,4.9264072004007176e-05,0.049824319779872894
P050_B00_p0550_d40,glossy,0.5,0.0,5.5,40.0,7.2727272727272725,-40.0,6.387675239238888e-05,0.049822524189949036
P050_B00_p0550_d40,glossy,0.5,0.0,5.5,40.0,7.2727272727272725,20.0,4.715332397609018e-05,0.04982666298747063
P050_B00_p0550_d40,glossy,0.5,0.0,5.5,40.0,7.2727272727272725,40.0,6.156120070954785e-05,0.04981624335050583
P050_B00_p0550_d40,fresnel,0.5,0.0,5.5,40.0,7.2727272727272725,0.0,0.0017353249713778496,0.049850381910800934
P050_B00_p0550_d40,fresnel,0.5,0.0,5.5,40.0,7.2727272727272725,-20.0,0.0019432336557656527,0.04983728006482124
P050_B00_p0550_d40,fresnel,0.5,0.0,5.5,40.0,7.2727272727272725,-40.0,0.0025772207882255316,0.049872398376464844
P050_B00_p0550_d40,fresnel,0.5,0.0,5.5,40.0,7.2727272727272725,20.0,0.0018797480734065175,0.049839507788419724
P050_B00_p0550_d40,fresnel,0.5,0.0,5.5,40.0,7.2727272727272725,40.0,0.002562390873208642,0.04987026005983353
