tag,family,topology,seed,pitch,depth,wall,paint_frac,paint_mm,deep_until,shallow,deep,aspect,tip_frac,samples,theta,rho,params_json
HC_p04.2_d50.0_w0.03_f015_s23,topo,honeycomb,23,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,0.0,0.0003275911440141499,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s23,topo,honeycomb,23,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,-20.0,0.0010572652099654078,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s23,topo,honeycomb,23,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,-40.0,0.001656027976423502,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s23,topo,honeycomb,23,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,20.0,0.0010728685883805156,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s23,topo,honeycomb,23,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,40.0,0.0016871432308107615,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s101,topo,honeycomb,101,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,0.0,0.0003243859391659498,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s101,topo,honeycomb,101,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,-20.0,0.001060363370925188,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s101,topo,honeycomb,101,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,-40.0,0.001657606684602797,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s101,topo,honeycomb,101,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,20.0,0.001081849099136889,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s101,topo,honeycomb,101,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,40.0,0.0016866035293787718,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s102,topo,honeycomb,102,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,0.0,0.0003264332772232592,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s102,topo,honeycomb,102,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,-20.0,0.0010802680626511574,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s102,topo,honeycomb,102,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,-40.0,0.0016842997865751386,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s102,topo,honeycomb,102,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,20.0,0.0010626808507367969,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d50.0_w0.03_f015_s102,topo,honeycomb,102,4.16,50.0,0.03,0.15,7.5,49.0,musou_fit,anodised_hi,12.019230769230768,0.014423076923076922,128,40.0,0.0016889562830328941,"{""depth"": 50.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s23,topo,honeycomb,23,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,0.0,0.0002670295652933419,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s23,topo,honeycomb,23,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,-20.0,0.0009827676694840193,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s23,topo,honeycomb,23,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,-40.0,0.0016573690809309483,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s23,topo,honeycomb,23,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,20.0,0.0010139854857698083,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s23,topo,honeycomb,23,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,40.0,0.0017008570721372962,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s101,topo,honeycomb,101,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,0.0,0.000266294606262818,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s101,topo,honeycomb,101,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,-20.0,0.000994697562418878,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s101,topo,honeycomb,101,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,-40.0,0.0016763251041993499,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s101,topo,honeycomb,101,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,20.0,0.0010098277125507593,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s101,topo,honeycomb,101,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,40.0,0.0016931034624576569,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s102,topo,honeycomb,102,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,0.0,0.0002618510043248534,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s102,topo,honeycomb,102,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,-20.0,0.000989502645097673,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s102,topo,honeycomb,102,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,-40.0,0.0016768119530752301,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s102,topo,honeycomb,102,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,20.0,0.0009962471667677164,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d62.5_w0.03_f015_s102,topo,honeycomb,102,4.16,62.5,0.03,0.15,9.375,61.5,musou_fit,anodised_hi,15.024038461538462,0.014423076923076922,128,40.0,0.0016738625708967447,"{""depth"": 62.5, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s23,topo,honeycomb,23,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,0.0,0.0002573200617916882,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s23,topo,honeycomb,23,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-20.0,0.0011427325662225485,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s23,topo,honeycomb,23,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-40.0,0.0016685080481693149,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s23,topo,honeycomb,23,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,20.0,0.0011523901484906673,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s23,topo,honeycomb,23,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,40.0,0.0017072245245799422,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s101,topo,honeycomb,101,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,0.0,0.0002618490543682128,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s101,topo,honeycomb,101,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-20.0,0.0011380263604223728,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s101,topo,honeycomb,101,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-40.0,0.0016709561459720135,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s101,topo,honeycomb,101,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,20.0,0.0011290856637060642,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s101,topo,honeycomb,101,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,40.0,0.001668571145273745,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s102,topo,honeycomb,102,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,0.0,0.0002581679727882147,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s102,topo,honeycomb,102,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-20.0,0.0011303636711090803,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s102,topo,honeycomb,102,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-40.0,0.0016782759921625257,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s102,topo,honeycomb,102,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,20.0,0.0011422419920563698,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f010_s102,topo,honeycomb,102,4.16,64.0,0.03,0.1,6.4,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,40.0,0.0016841065371409059,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s23,topo,honeycomb,23,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,0.0,0.0002544908784329891,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s23,topo,honeycomb,23,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-20.0,0.000990650849416852,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s23,topo,honeycomb,23,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-40.0,0.0016666273586452007,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s23,topo,honeycomb,23,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,20.0,0.001008097780868411,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s23,topo,honeycomb,23,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,40.0,0.001705760252662003,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s101,topo,honeycomb,101,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,0.0,0.00025946181267499924,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s101,topo,honeycomb,101,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-20.0,0.0009811044437810779,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s101,topo,honeycomb,101,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-40.0,0.001668656012043357,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s101,topo,honeycomb,101,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,20.0,0.000977240619249642,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s101,topo,honeycomb,101,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,40.0,0.0016657114028930664,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s102,topo,honeycomb,102,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,0.0,0.00025569528224878013,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s102,topo,honeycomb,102,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-20.0,0.0009844574378803372,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d64.0_w0.03_f015_s102,topo,honeycomb,102,4.16,64.0,0.03,0.15,9.6,63.0,musou_fit,anodised_hi,15.384615384615383,0.014423076923076922,128,-40.0,0.0016765960026532412,"{""depth"": 64.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
