tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d100,40.0,0.0021554604172706604,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d00,0.0,0.0027169794775545597,0.04930345341563225,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d00,-20.0,0.002465978264808655,0.04927711933851242,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d00,20.0,0.0024606173392385244,0.04928607493638992,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d00,-40.0,0.002587565453723073,0.04930831864476204,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d00,40.0,0.0025855882558971643,0.04931198060512543,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d76,0.0,0.0025793234817683697,0.04927820339798927,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d76,-20.0,0.003016200615093112,0.04925015568733215,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d76,20.0,0.002963234670460224,0.04926031827926636,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d76,-40.0,0.003514822805300355,0.04928147420287132,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d76,40.0,0.003440344473347068,0.049286700785160065,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d100,0.0,0.002573950681835413,0.04927021265029907,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d100,-20.0,0.00320358294993639,0.04924200102686882,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d100,20.0,0.0031431301031261683,0.0492519773542881,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d100,-40.0,0.0038149950560182333,0.049273692071437836,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a600,stack,hollow pyramid,hollow pyramid,6.0,8.3333,23,d100,40.0,0.0037236050702631474,0.049279820173978806,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
